application_id,programme_id,Programme,Application Status,Merit Score,nts_ok_flag,every_thing_ok_in_education,Domicile,OPEN List Status,BWP List Status,Gender,DOB,Religion,Blood Group,Nationality,Hafiz e Quran,NCC,Province,g_monthly_income,g_profession,g_city,g_relation,financial_help,hostel,quota_fata,quota_baluchistan,quota_ajk,quota_gilgit,quota_op,quota_army,quota_iub_tchr_emp,quota_industrial,quota_pharmaceutical,special_person,dept_test_marks,particular_test_name,Admission Test,particular_test_roll_no,particular_test_total,particular_test_name2,Admission Test 2,particular_test_roll_no2,particular_test_total2,ap_fee_challan_nr,dept_test_marks,application_date,uploaded_challan,challan_upload_date,ssc_year,ssc_roll_no,ssc_obtained,ssc_total,ssc_exam,ssc_exam_type,ssc_board,ssc_subject_group,hsc_year,hsc_roll_no,Terminal Degree,hsc_total,hsc_exam,hsc_exam_type,hsc_board,hsc_subject_group,hsc_opt_1_name,hsc_opt_1_obtained,hsc_opt_1_total,hsc_opt_2_name,hsc_opt_2_obtained,hsc_opt_2_total,hsc_opt_3_name,hsc_opt_3_obtained,hsc_opt_3_total,hsc_opt_4_name,hsc_opt_4_obtained,hsc_opt_4_total,hsc_opt_5_name,hsc_opt_5_obtained,hsc_opt_5_total,hsc_opt_6_name,hsc_opt_6_obtained,hsc_opt_6_total,grad_year,grad_roll_no,Terminal Degree 2,grad_obtained,grad_exam,grad_exam_type,grad_institute,grad_eng_obtained,grad_eng_total,grad_opt_1_name,grad_opt_1_obtained,grad_opt_1_total,grad_opt_2_name,grad_opt_2_obtained,grad_opt_2_total,grad_opt_3_name,grad_opt_3_obtained,grad_opt_3_total,grad_opt_4_name,grad_opt_4_obtained,grad_opt_4_total,grad_opt_5_name,grad_opt_5_obtained,grad_opt_5_total,Document Verified,English Marks,Offered
1461789,146,Pharm-D,Application Fee Received,68.655,0,1,Bahawalpur,NA,NA,male,6/2/2000,Islam,B+,PAKISTANI,No,0,Punjab,9000,SHOP-KEEPER,DAHRANWALA,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,,85,,0,MCAT,85,17893,1100,1789146,0,1/10/2018,,,2015,809055,978,1100,Matric/SSC,Annual,BISE BAHAWALPUR,Science,2017,606118,949,1100,FSc,Annual,BISE BAHAWALPUR,Pre-Medical,,171,200,,186,200,,182,200,,48,50,,160,200,,46,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462290,146,Pharm-D,Application Fee Received,67.636,1,1,Bahawalpur,NA,NA,male,1/1/2000,Islam,B+,Pakistani,No,0,Punjab,20000,Farmer,Chishtian,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,48,103878,100,MCAT,48,103878,1100,2290146,0,1/18/2018,,,2015,808420,705,1100,Matric/SSC,Annual,Bise bwp,Science,2017,606121,803,1100,FSc,Annual,Bise bwp,Pre-Medical,,135,200,,41,50,,44,50,,146,200,,134,200,,141,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462503,146,Pharm-D,Challan Printed,67.709,0,1,Bahawalpur,NA,NA,female,1/15/2000,Islam,,Pakistani,No,0,Punjab,100000,Engineer,Ghotki,Father,,,,,,,,,,,,,0,,0,,0,,0,,,2503146,0,1/22/2018,,1/22/2018 11:29,2014,201829,910,1100,Matric/SSC,Annual,Board of Intermediate and Secondary Education-Bahawalpur,Science,2017,900814,936,1100,FSc,Annual,Board of Intermediate and Secondary Education-Bahawalpur,Pre-Medical,,178,200,,154,200,,187,200,,45,50,,173,200,,43,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461837,146,Pharm-D,Application Fee Received,70.764,1,1,Bahawalpur,NA,NA,male,12/1/1999,Islam,,Pakistani,No,0,Punjab,15000,Shopkeeper,Chishtian,Father,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,0,NAT,44,120269,100,,0,,0,1837146,0,1/10/2018,,,2015,846864,846,1100,Matric/SSC,Annual,Bise bahawalpur,Science,2017,606125,857,1100,FSc,Annual,Bise bahawalpur,Pre-Medical,,177,200,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461794,146,Pharm-D,Application Fee Received,68.618,1,1,Bahawalpur,NA,NA,male,7/6/1999,Islam,A+,pakistani,No,0,Punjab,12000,imam masjid,chishtian,father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,82,120506,100,MCAT,82,15739,1100,1794146,0,1/10/2018,,1/16/2018 10:24,2015,808717,883,1100,Matric/SSC,Annual,bahawalpur board,Science,2017,520046,800,1100,FSc,Annual,lahore board,Pre-Medical,,129,200,,141,200,,160,200,,128,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461467,146,Pharm-D,Application Fee Received,84.145,1,1,Bahawalpur,NA,NA,female,11/10/1998,Islam,A+,Pakistani,No,0,Punjab,25000,Farmer,Dahranwala,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,79,G1774-120122,100,MCAT,79,101650,1100,1467146,0,12/28/2017,,,2014,202175,966,1100,Matric/SSC,Annual,Bahawalpur,Science,2016,605340,969,1100,FSc,Annual,Bahawalpur,Pre-Medical,,181,200,,160,200,,190,200,,188,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462139,146,Pharm-D,Application Fee Received,73.982,1,1,Bahawalpur,NA,NA,male,7/18/1998,Islam,A+,Pakistani,No,0,Punjab,30000,Teacher,Dahranwala,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,0,NAT,55,G1715-120775,100,,0,,0,2139146,0,1/16/2018,,1/16/2018 7:39,2014,212162,748,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,901151,871,1100,FSc,Annual,BISE  Bahawalpur,Pre-Medical,,126,200,,44,50,,46,50,,160,200,,160,200,,182,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461991,146,Pharm-D,Application Fee Received,71.491,1,1,Bahawalpur,NA,NA,male,2/15/1999,Islam,O+,Pakistani,No,0,Punjab,20000,TRADER,CHISHTIAN,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,48,120105,100,MCAT,38,104584,1100,1991146,0,1/13/2018,,,2015,808106,798,1100,Matric/SSC,Annual,BISE BWP,Science,2017,606159,856,1100,FSc,Annual,BISE BWP,Pre-Medical,,146,200,,155,200,,160,200,,136,200,,46,50,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461692,146,Pharm-D,Application Fee Received,81.2,1,1,Bahawalpur,NA,NA,male,9/7/2000,Islam,AB+,Pakistani,No,0,Punjab,13000,Homeo Doctor,Dahranwala,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,58,K1715-120148,100,,0,,0,1692146,0,1/6/2018,,1/8/2018 12:45,2015,809203,957,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,606167,962,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,172,200,,47,50,,48,50,,179,200,,171,200,,180,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461454,146,Pharm-D,Application Fee Received,84.418,1,1,Bahawalpur,NA,NA,female,11/15/2000,Islam,B+,pakistani,No,0,Punjab,30000,teacher,dahranwala,mother,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,77,G1715-121651,100,,0,,0,1454146,0,12/27/2017,,,2015,806542,891,1100,Matric/SSC,Annual,BISE.BWP,Science,2017,604615,954,1100,FSc,Annual,"BISE, BWP",Pre-Medical,,170,200,,173,200,,186,200,,170,200,,47,50,,43,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461710,146,Pharm-D,Application Fee Received,79.691,1,1,Bahawalpur,NA,NA,male,5/23/1999,Islam,AB+,Pakistani,No,0,Punjab,20000,Agriculture,Fortabbas,FATHER,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,73,G1715-120446,100,,0,,0,1710146,0,1/7/2018,,1/22/2018 6:19,2015,812458,860,1100,Matric/SSC,Annual,Bise Bahawalpur,Science,2017,629948,900,1100,FSc,Annual,Bise Bahawalpur,Pre-Medical,,171,200,,167,200,,145,200,,0,0,,182,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462178,146,Pharm-D,Application Fee Received,73.382,1,1,Bahawalpur,NA,NA,male,2/2/1998,Islam,B+,PAKISTANI,No,0,Punjab,28000,GOVT. SERVANT,MAROT,FATHER,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,54,1200700,100,MCAT,54,104213,1100,2178146,0,1/16/2018,,1/17/2018 6:18,2014,213150,880,1100,Matric/SSC,Annual,BISE BAHAWALPUR,Science,2017,901412,882,1100,FSc,Annual,BISE BAHAWALPUR,Pre-Medical,,186,200,,173,200,,148,200,,47,50,,136,200,,44,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462061,146,Pharm-D,Application Fee Received,70.345,1,1,Bahawalpur,NA,NA,female,5/1/2001,Islam,B+,Pakistani,No,0,Punjab,20000,Teacher,Bahawalpur,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,51,F1715-120069,100,,0,,0,2061146,0,1/15/2018,,1/15/2018 12:04,2015,835935,857,1100,Matric/SSC,Annual,BISE BWP,Science,2017,625661,832,1100,FSc,Annual,BISE BWP,Pre-Medical,,168,200,,154,200,,125,200,,150,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461799,146,Pharm-D,Application Fee Received,75.4,1,1,Bahawalpur,NA,NA,female,6/21/1999,Islam,,PAKISTANI,No,0,Punjab,40000,GOVT SERVENT,KHICHIWALA,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,61,I1715-120197,100,,0,,0,1799146,0,1/10/2018,,1/10/2018 1:13,2015,811498,853,1100,Matric/SSC,Annual,BISE BAHAWALPUR,Science,2017,608962,874,1100,FSc,Annual,BISE BAHAWALPUR,Pre-Medical,,180,200,,47,50,,47,50,,153,200,,132,200,,154,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461893,146,Pharm-D,Application Fee Received,71.364,1,1,Bahawalpur,NA,NA,male,10/20/1998,Islam,O+,Pakistani,No,0,Punjab,15000,Sale Medicine ,Fort Abbas,Father,No,No,No,No,No,No,No,No,Yes,Yes,No,No,0,NAT,51,120680,100,,0,,0,1893146,0,1/11/2018,,1/11/2018 11:12,2015,811951,947,1100,Matric/SSC,Annual,Bise Bwp,Science,2017,522070,846,1100,FSc,Annual,Bise Lahore,Pre-Medical,,139,200,,158,200,,183,200,,46,50,,146,200,,43,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461437,146,Pharm-D,Application Fee Received,85.709,1,1,Bahawalpur,NA,NA,female,4/14/2000,Islam,A+,Pakistani,No,0,Punjab,40000,Lawyer,Fort Abbas,Father,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,82,I1715-120407,100,,0,,0,1437146,0,12/26/2017,,1/2/2018 11:08,2014,202901,937,1100,Matric/SSC,Annual,Board of Intermediate and Secondary Education Bahawalpur,Science,2017,901281,958,1100,FSc,Annual,Board of Intermediate and Secondary Education Bahawalpur,Pre-Medical,,163,200,,192,200,,193,200,,165,200,,47,50,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461686,146,Pharm-D,Application Fee Received,54.418,1,1,Bahawalpur,NA,NA,male,10/10/1999,Islam,,Pakistani,No,0,Punjab,15000,Labour,Fort Abbas,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,67,G1715-121033,100,,0,,0,1686146,0,1/6/2018,,1/8/2018 11:56,2014,213269,651,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2016,608496,574,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,105,200,,74,200,,104,200,,93,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462229,146,Pharm-D,Application Fee Received,82.218,1,1,Bahawalpur,NA,NA,female,6/24/2000,Islam,,Pakistani,No,0,Punjab,15000,Farmer,Chishtian,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,62,120610,100,,0,,0,2229146,0,1/17/2018,,1/17/2018 9:48,2014,202983,846,1100,Matric/SSC,Annual,Bahawalpur,Science,2017,900811,965,1100,FSc,Annual,Bahawalpur,Pre-Medical,,186,200,,188,200,,169,200,,166,200,,45,50,,46,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462358,146,Pharm-D,Application Fee Received,74.636,1,1,Bahawalpur,NA,NA,female,11/12/2000,Islam,O-,Paksitani,No,0,Punjab,20000,Rtd. Army Officer,Bahawalpur,Father,Yes,No,No,No,No,No,No,Yes,No,No,No,No,0,NAT,43,1200404,100,,0,,0,2358146,0,1/19/2018,,,2015,157447,863,1050,Matric/SSC,Annual,FBISE Islamabad,Science,2017,625571,913,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,150,200,,174,200,,174,200,,180,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462494,146,Pharm-D,Application Fee Received,78.855,1,1,Bahawalpur,NA,NA,female,4/19/2000,Islam,,Pakistani,No,0,Punjab,15000,Security Supervisor ,Fort Abbas,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,63,A1815-120073,100,,0,,0,2494146,0,1/22/2018,,1/22/2018 10:06,2014,202540,834,1100,Matric/SSC,Annual,BISE BAHAWALPUR,Science,2017,901285,916,1100,FSc,Annual,BISE BAHAWALPUR,Pre-Medical,,170,200,,38,50,,148,200,,190,200,,173,200,,42,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461387,146,Pharm-D,Application Fee Received,59.109,1,1,Bahawalpur,NA,NA,male,9/1/1998,Islam,B+,Pakistani,No,0,Punjab,25000,FFC Dealer,Maroot,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,57,k1715-120155,100,,0,,0,1387146,0,12/23/2017,,12/26/2017 6:19,2014,213165,761,1100,Matric/SSC,Annual,BISE BWP,Science,2017,901414,661,1100,FSc,Annual,BISE BWP,Pre-Medical,,107,200,,103,200,,107,200,,40,50,,137,200,,40,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461443,146,Pharm-D,Application Fee Received,73.236,0,1,Bahawalpur,NA,NA,female,12/23/2000,Islam,B+,Pakistani,Yes,0,Punjab,25000,Employee,Bahawalpur,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,,83,,0,MCAT,83,101658,1100,1443146,0,12/26/2017,,12/28/2017 3:37,2014,232113,886,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,921180,992,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,166,200,,179,200,,195,200,,179,200,,45,50,,46,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462347,146,Pharm-D,Application Fee Received,71.636,1,1,Bahawalpur,NA,NA,female,12/4/1998,Islam,B+,Pakistani,No,0,Punjab,30000,Shopkeeper,Maroot,Father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,52,1715-120354,100,,0,,0,2347146,0,1/19/2018,,1/19/2018 7:29,2015,811274,831,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,625147,847,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,147,200,,156,200,,162,200,,155,200,,43,50,,39,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461735,146,Pharm-D,Application Fee Received,73.582,1,1,Bahawalpur,NA,NA,male,3/23/1996,Islam,,PAKISTANI,Yes,0,Punjab,25000,GOVT. EMPLOYEE,FORTABBAS,FATHER,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,61,G1715-121466,100,,0,,0,1735146,0,1/8/2018,,,2014,212944,880,1100,Matric/SSC,Annual,BISE BAHAWALPUR,Science,2016,901407,834,1100,FSc,Annual,BISE BAHAWALPUR,Pre-Medical,,129,200,,160,200,,162,200,,0,0,,159,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462164,146,Pharm-D,Application Fee Received,85.309,1,1,Bahawalpur,NA,NA,female,11/17/1997,Islam,A+,Pakistan,No,0,Punjab,25000,Punjab Police,FortAbbas,Father,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,78,120331,100,MCAT,78,101840,1100,2164146,0,1/16/2018,,1/17/2018 12:11,2014,202903,939,1100,Matric/SSC,Annual,BISE BWP,Science,2017,901293,991,1100,FSc,Annual,BISE BWP,Pre-Medical,,190,200,,170,200,,193,200,,50,50,,188,200,,45,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461870,146,Pharm-D,Application Fee Received,67.618,1,1,Bahawalpur,NA,NA,female,1/1/1997,Islam,,PAKISTANI,No,0,Punjab,15000,FARMAR,KHICHIWALA,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,53,G1715-120145,100,,0,,0,1870146,0,1/11/2018,,,2014,202955,876,1100,Matric/SSC,Annual,BISE BAHAWALPUR,Science,2017,607054,789,1100,FSc,Annual,BISE BAHAWALPUR,Pre-Medical,,160,200,,43,50,,43,50,,139,200,,127,200,,127,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462228,146,Pharm-D,Application Received,68.509,1,1,Bahawalpur,NA,NA,male,1/1/1999,Islam,,pakistani,No,0,Punjab,15000,farmer,Fortabbas,father,Yes,No,No,No,No,No,No,No,No,No,No,No,0,NAT,52,G1715-121467,100,,0,,0,2228146,0,1/17/2018,,,2015,812918,866,1100,Matric/SSC,Annual,Board of Intermediate & Secondary Education Bahawalpur,Science,2017,607577,804,1100,FSc,Annual,Board of Intermediate & Secondary Education Bahawalpur,Pre-Medical,,134,200,,150,200,,148,200,,44,50,,136,200,,42,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462472,146,Pharm-D,Application Fee Received,66.545,0,1,Bahawalpur,NA,NA,female,4/4/1998,Islam,B+,Pakistani,No,0,Punjab,10000,labour,haroonabad,father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,,63,,0,MCAT,63,400333,1100,2472146,0,1/22/2018,,1/22/2018 1:44,2014,203644,852,1100,Matric/SSC,Annual,Bise bawalpur,Science,2017,901533,920,1100,FSc,Annual,bise bawalpur,Pre-Medical,,172,200,,152,200,,46,50,,49,50,,175,200,,175,200,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462499,146,Pharm-D,Application Fee Received,73.782,1,1,Bahawalpur,NA,NA,female,6/20/1999,Islam,,Pakistani,No,0,Punjab,50000,Businessman,Bahawalpur,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,66,100374,100,MCAT,66,100374,1100,2499146,0,1/22/2018,,1/22/2018 10:08,2015,814088,829,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,626417,838,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461445,146,Pharm-D,Application Fee Received,0.727,0,0,Bahawalpur,NA,NA,male,10/7/1998,Islam,B+,PAKISTANI,Yes,1,Punjab,20000,AGRICULTURE,HAROONABAD,FATHER,,,,,,,,,,,,,0,,0,,0,,0,,,1445146,0,12/26/2017,,1/18/2018 2:50,0,,0,0,,Annual,,,,,0,0,,Annual,,,,0,0,,0,0,,0,0,,0,0,,0,0,,,,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462236,146,Pharm-D,Application Fee Received,82.291,1,1,Bahawalpur,NA,NA,male,2/23/1999,Islam,,Pakistani,No,0,Punjab,75000,Govt Servent,Haroonabad ,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,76,120577,100,MCAT,76,104144,1100,2236146,0,1/17/2018,,,2014,213758,896,1100,Matric/SSC,Annual,BISE Bahawalpur,Science,2017,901755,944,1100,FSc,Annual,BISE Bahawalpur,Pre-Medical,,166,200,,174,200,,179,200,,180,200,,42,50,,44,50,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462168,146,Pharm-D,Application Fee Received,71.655,1,1,Bahawalpur,NA,NA,female,9/10/1999,Islam,,pakistan,No,0,Punjab,16000,ARMY (R) ,HAROONABAD,FATHER,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,51,1100813,100,,0,,0,2168146,0,1/16/2018,,1/16/2018 11:39,2015,801865,872,1100,Matric/SSC,Annual,bise bahawalpur,Science,2017,608893,850,1100,FSc,Annual,bise bahawalpur,Pre-Medical,,165,200,,141,200,,154,200,,162,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461948,146,Pharm-D,Application Fee Received,80.982,1,1,Bahawalpur,NA,NA,female,6/27/2000,Islam,,pakistani,No,0,Punjab,25000,govt employee,Haroonabad,brother,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,58,G1715-121436,100,,0,,0,1948146,0,1/12/2018,,1/16/2018 12:36,2015,814185,864,1100,Matric/SSC,Annual,BISE BWP,Science,2017,608901,959,1100,FSc,Annual,BISE BWP,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462463,146,Pharm-D,Application Fee Received,76.909,1,1,Bahawalpur,NA,NA,female,5/7/1998,Islam,,Pakistani,No,0,Punjab,17000,Govt Employee,Faqirwali,Mother,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,56,A1815-120067,100,MCAT,56,101881,1100,2463146,0,1/22/2018,,1/22/2018 8:16,2015,148713,939,1100,Matric/SSC,Annual,Bise Lahore,Science,2017,517772,914,1100,FSc,Annual,Bise Lahore,Pre-Medical,,173,200,,163,200,,176,200,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461966,146,Pharm-D,Application Fee Received,76.145,1,1,Bahawalpur,NA,NA,male,3/27/2000,Islam,O+,Pakistani,No,0,Punjab,15000,shopkeeper,Haroonabad,Father,No,No,No,No,No,No,No,No,No,No,No,No,0,NAT,60,120524,100,,0,,0,1966146,0,1/13/2018,,1/16/2018 10:29,2015,816324,923,1100,Matric/SSC,Annual,"BISE, Bahawalpur",Science,2017,609758,887,1100,FSc,Annual,"BISE, Bahawalpur",Pre-Medical,,180,200,,46,50,,130,200,,175,200,,153,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462444,146,Pharm-D,Application Fee Received,59,1,1,Bahawalpur,NA,NA,female,6/20/1995,Islam,,Pakistani,No,0,Punjab,20000,Businessman,Faqirwali,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,65,G1715-180199,100,,0,,0,2444146,0,1/21/2018,,1/22/2018 7:33,2013,203182,903,1050,Matric/SSC,Annual,Bise Bahawalpur,Science,2015,610033,759,1100,FSc,Annual,Bise Bahawalpur,Pre-Medical,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,2017,2846,465,800,BSc,Annual,Islamia University Bahawalpur,60,100,,105,200,,118,200,,0,0,,,,,,,0,0,No
1462507,146,Pharm-D,Challan Printed,71.764,1,1,Bahawalpur,NA,NA,male,4/26/1998,Islam,,Pakistani,No,0,Punjab,50000,GOVT. TEACHING,CHISHTIAN,FATHER,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,57,1201882,100,,0,,0,2507146,0,1/22/2018,,,2014,212319,710,1100,Matric/SSC,Annual,BISE BWP,Science,2017,606152,835,1100,FSc,Annual,BISE BWP,Pre-Medical,,143,200,,158,200,,161,200,,124,200,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461395,146,Pharm-D,Application Fee Received,64.509,1,1,Bahawalpur,NA,NA,male,11/2/1999,Islam,O+,Pakistani ,No,0,Punjab,30000,Teacher ,Haroonabad,Father,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,60,F1715-120228,100,,0,,0,1395146,0,12/24/2017,,12/27/2017 9:08,2015,816913,836,1100,Matric/SSC,Annual,Bise Bahawalpur,Science,2017,609763,727,1100,FSc,Annual,Bise Bahawalpur,Pre-Medical,,115,200,,42,50,,123,200,,141,200,,141,200,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1461637,146,Pharm-D,Application Fee Received,76.545,1,1,Bahawalpur,NA,NA,female,7/16/1999,Islam,,pakistan,No,0,Punjab,18000,PRIVATE SHOP,HAROONABAD,FATHER,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,50,K1715-120222,100,,0,,0,1637146,0,1/4/2018,,1/4/2018 9:36,2015,814341,892,1100,Matric/SSC,Annual,bise bahawalpur,Science,2017,608835,920,1100,FSc,Annual,bise bahawalpur,Pre-Medical,,167,200,,172,200,,172,200,,0,0,,0,0,,0,0,0,,0,0,,Annual,,0,0,,0,0,,0,0,,0,0,,,,,,,0,0,No
1462438,146,Pharm-D,Application Fee Received,68.5,1,1,Bahawalpur,NA,NA,female,6/28/1997,Islam,,Pakistani,No,0,Punjab,20000,House Wife,Faqirwali,Mother,Yes,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,73,H1715-121278,100,,0,,0,2438146,0,1/21/2018,,1/22/2018 8:36,2013,203187,900,1050,Matric/SSC,Annual,Bise Bahawalpur,Science,2015,610043,788,1100,FSc,Annual,Bise Bahawalpur,Pre-Medical,,122,200,,0,0,,121,200,,0,0,,161,200,,0,0,2017,2856,544,800,BSc,Annual,Islamia University Bahawalpur,47,100,,142,200,,140,200,,0,0,,,,,,,0,0,No
1462462,146,Pharm-D,Application Fee Received,59,1,1,Bahawalpur,NA,NA,female,6/30/1995,Islam,B+,pakistan,No,0,Punjab,0,HOUSWIFE,HAROONABAD,MOTHER,No,Yes,No,No,No,No,No,No,No,No,No,No,0,NAT,53,F1715-180142,100,,0,,0,2462146,0,1/22/2018,,1/22/2018 5:51,2010,77166,889,1050,Matric/SSC,Annual,bise bahawalpur,Science,2014,425559,578,1100,FSc,Annual,bise bahawalpur,Pre-Medical,,113,200,,81,200,,91,200,,82,200,,0,0,,0,0,2017,6097,489,800,BSc,Annual,IUB Bahawalpur ,52,100,,119,200,,96,200,,0,0,,,,,,,0,0,No
